Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
2,Grimsay,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,385.00
2,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Cod,Demersal,0.07,0.07,138.90
2,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,5.41,5.41,6321.25
2,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,0.39,0.39,4688.50
2,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Whelks,Shellfish,9.88,9.88,11441.70
2,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Whiting,Demersal,0.02,0.02,8.40
2,Grimsby,East Riding and North Lincolnshire,England,UK,Over10m,Crabs,Shellfish,64.72,64.72,78120.12
2,Grimsby,East Riding and North Lincolnshire,England,UK,Over10m,Lobsters,Shellfish,0.44,0.44,5691.49
2,Grimsby,East Riding and North Lincolnshire,England,UK,Over10m,Whelks,Shellfish,81.22,81.22,103316.90
2,Gruinard - Aultbea,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,2.38,2.38,5402.60
2,Gruinard - Aultbea,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,0.11,0.11,99.82
2,Gruinard - Aultbea,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,0.33,0.30,513.45
2,Gruinard - Aultbea,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,3.76,2.93,15967.11
2,Guernsey,UK islands,Channel Islands,UK,Over10m,Brill,Demersal,0.05,0.05,288.00
2,Guernsey,UK islands,Channel Islands,UK,Over10m,Crabs,Shellfish,8.24,8.24,24874.00
2,Guernsey,UK islands,Channel Islands,UK,Over10m,Dogfish,Demersal,0.05,0.05,0.00
2,Guernsey,UK islands,Channel Islands,UK,Over10m,Lobsters,Shellfish,0.50,0.50,11024.20
2,Guernsey,UK islands,Channel Islands,UK,Over10m,Other Demersal,Demersal,0.22,0.22,0.00
2,Guernsey,UK islands,Channel Islands,UK,Over10m,Scallops,Shellfish,5.47,5.47,11272.32
2,Guernsey,UK islands,Channel Islands,UK,Over10m,Skates and Rays,Demersal,3.86,3.86,115.56
2,Guilvinec,Foreign,France,UK,Over10m,Haddock,Demersal,0.08,0.07,0.00
2,Guilvinec,Foreign,France,UK,Over10m,Hake,Demersal,0.87,0.78,0.00
2,Guilvinec,Foreign,France,UK,Over10m,Ling,Demersal,0.90,0.79,0.00
2,Guilvinec,Foreign,France,UK,Over10m,Megrim,Demersal,0.01,0.01,0.00
2,Guilvinec,Foreign,France,UK,Over10m,Monks or Anglers,Demersal,0.07,0.05,169.42
2,Guilvinec,Foreign,France,UK,Over10m,Other Demersal,Demersal,0.03,0.02,0.00
2,Guilvinec,Foreign,France,UK,Over10m,Pollack (Lythe),Demersal,19.35,16.54,0.00
2,Guilvinec,Foreign,France,UK,Over10m,Saithe,Demersal,0.36,0.30,0.00
2,Guilvinec,Foreign,France,UK,Over10m,Sole,Demersal,0.01,0.01,0.00
2,Hantsholm,Foreign,Denmark,UK,Over10m,Cod,Demersal,0.51,0.43,861.72
2,Hantsholm,Foreign,Denmark,UK,Over10m,Haddock,Demersal,3.62,3.10,4244.01
2,Hantsholm,Foreign,Denmark,UK,Over10m,Hake,Demersal,2.59,2.33,4030.05
2,Hantsholm,Foreign,Denmark,UK,Over10m,Lemon Sole,Demersal,0.02,0.02,63.19
2,Hantsholm,Foreign,Denmark,UK,Over10m,Ling,Demersal,2.04,1.79,2646.19
2,Hantsholm,Foreign,Denmark,UK,Over10m,Megrim,Demersal,0.73,0.69,2070.63
2,Hantsholm,Foreign,Denmark,UK,Over10m,Monks or Anglers,Demersal,0.74,0.60,2207.64
2,Hantsholm,Foreign,Denmark,UK,Over10m,Other Demersal,Demersal,0.37,0.33,383.85
2,Hantsholm,Foreign,Denmark,UK,Over10m,Pollack (Lythe),Demersal,0.20,0.17,395.01
2,Hantsholm,Foreign,Denmark,UK,Over10m,Saithe,Demersal,208.85,175.50,149178.36
2,Hantsholm,Foreign,Denmark,UK,Over10m,Squid,Shellfish,0.03,0.03,0.00
2,Hantsholm,Foreign,Denmark,UK,Over10m,Whiting,Demersal,1.39,1.18,1082.83
2,Hantsholm,Foreign,Denmark,UK,Over10m,Witch,Demersal,0.04,0.04,60.40
2,Harlingen,Foreign,Netherlands,UK,Over10m,Brill,Demersal,4.37,4.01,24383.98
2,Harlingen,Foreign,Netherlands,UK,Over10m,Cod,Demersal,7.16,6.12,13921.04
2,Harlingen,Foreign,Netherlands,UK,Over10m,Crabs,Shellfish,1.85,0.46,1343.20
2,Harlingen,Foreign,Netherlands,UK,Over10m,Gurnard,Demersal,4.89,4.89,1132.22
2,Harlingen,Foreign,Netherlands,UK,Over10m,Haddock,Demersal,0.03,0.02,35.18
2,Harlingen,Foreign,Netherlands,UK,Over10m,Halibut,Demersal,0.08,0.07,700.43
2,Harlingen,Foreign,Netherlands,UK,Over10m,Lemon Sole,Demersal,2.04,1.95,6588.61
2,Harlingen,Foreign,Netherlands,UK,Over10m,Ling,Demersal,0.02,0.01,7.62
2,Harlingen,Foreign,Netherlands,UK,Over10m,Lobsters,Shellfish,0.00,0.00,5.16
2,Harlingen,Foreign,Netherlands,UK,Over10m,Monks or Anglers,Demersal,0.01,0.01,28.33
2,Harlingen,Foreign,Netherlands,UK,Over10m,Nephrops,Shellfish,0.39,0.39,2081.75
2,Harlingen,Foreign,Netherlands,UK,Over10m,Other Demersal,Demersal,19.04,17.31,15943.34
2,Harlingen,Foreign,Netherlands,UK,Over10m,Other Shellfish,Shellfish,0.00,0.00,0.00
2,Harlingen,Foreign,Netherlands,UK,Over10m,Plaice,Demersal,338.62,322.30,535236.77
2,Harlingen,Foreign,Netherlands,UK,Over10m,Skates and Rays,Demersal,1.09,1.07,1751.61
2,Harlingen,Foreign,Netherlands,UK,Over10m,Sole,Demersal,18.43,17.72,165606.27
2,Harlingen,Foreign,Netherlands,UK,Over10m,Squid,Shellfish,0.02,0.02,56.74
2,Harlingen,Foreign,Netherlands,UK,Over10m,Turbot,Demersal,9.64,8.85,69275.37
2,Harlingen,Foreign,Netherlands,UK,Over10m,Whelks,Shellfish,0.03,0.03,22.36
2,Harlingen,Foreign,Netherlands,UK,Over10m,Whiting,Demersal,1.10,0.93,350.03
2,Harlingen,Foreign,Netherlands,UK,Over10m,Witch,Demersal,0.76,0.72,1141.24
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Brill,Demersal,0.15,0.14,550.93
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Cod,Demersal,0.66,0.56,600.33
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Crabs,Shellfish,1.18,1.18,1367.18
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Gurnard,Demersal,0.03,0.03,33.70
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Haddock,Demersal,0.02,0.02,15.55
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Halibut,Demersal,0.04,0.04,347.00
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Lemon Sole,Demersal,0.09,0.09,114.74
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Ling,Demersal,0.00,0.00,2.50
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Lobsters,Shellfish,0.70,0.70,13753.46
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Monks or Anglers,Demersal,0.12,0.10,309.27
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Mullet,Demersal,0.01,0.01,16.00
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Nephrops,Shellfish,2.85,2.85,11024.14
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Other Demersal,Demersal,0.00,0.00,1.00
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Plaice,Demersal,0.16,0.16,167.05
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Pollack (Lythe),Demersal,0.01,0.01,6.00
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Skates and Rays,Demersal,0.09,0.08,89.95
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Sole,Demersal,0.05,0.05,266.54
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Squid,Shellfish,0.01,0.01,56.40
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Turbot,Demersal,0.09,0.09,524.80
2,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Whiting,Demersal,4.05,4.05,1681.09
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Bass,Demersal,0.00,0.00,6.08
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Brill,Demersal,0.08,0.07,318.15
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Cod,Demersal,0.24,0.20,270.69
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Gurnard,Demersal,0.09,0.09,67.32
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Haddock,Demersal,0.03,0.03,25.81
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Hake,Demersal,0.00,0.00,1.79
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Halibut,Demersal,0.05,0.04,413.46
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Lemon Sole,Demersal,0.05,0.05,89.91
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Monks or Anglers,Demersal,0.07,0.06,178.86
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Mullet,Demersal,0.01,0.01,8.75
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Nephrops,Shellfish,4.72,4.68,17927.28
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Other Demersal,Demersal,0.15,0.15,223.50
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Other Pelagic,Pelagic,0.01,0.01,7.09
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Other Shellfish,Shellfish,0.00,0.00,0.68
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Plaice,Demersal,0.12,0.11,114.68
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Scallops,Shellfish,83.69,83.69,198798.30
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Skates and Rays,Demersal,0.04,0.04,48.15
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Sole,Demersal,0.03,0.03,158.14
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Squid,Shellfish,0.02,0.02,97.32
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Turbot,Demersal,0.04,0.03,248.04
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Whiting,Demersal,3.66,3.66,2325.12
2,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Witch,Demersal,0.00,0.00,1.00
2,Harwich,Essex,England,UK,10m&Under,Cod,Demersal,0.05,0.05,101.20
2,Harwich,Essex,England,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,729.31
2,Harwich,Essex,England,UK,10m&Under,Other Demersal,Demersal,0.02,0.01,13.50
2,Harwich,Essex,England,UK,10m&Under,Skates and Rays,Demersal,0.12,0.06,138.00
2,Harwich,Essex,England,UK,10m&Under,Sole,Demersal,0.01,0.01,112.00
2,Harwich,Essex,England,UK,10m&Under,Whiting,Demersal,0.02,0.01,13.50
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Bream,Demersal,0.00,0.00,0.40
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Brill,Demersal,0.02,0.02,141.04
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Cod,Demersal,0.20,0.17,423.54
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Crabs,Shellfish,0.10,0.03,65.00
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Dogfish,Demersal,0.50,0.50,91.05
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Gurnard,Demersal,0.64,0.64,614.99
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Herring,Pelagic,0.04,0.04,0.84
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Lemon Sole,Demersal,0.04,0.04,102.18
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Mackerel,Pelagic,0.00,0.00,0.40
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Other Demersal,Demersal,0.54,0.51,170.30
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Plaice,Demersal,7.05,6.72,8302.50
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Skates and Rays,Demersal,0.83,0.74,1286.57
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Sole,Demersal,1.69,1.63,14210.74
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Squid,Shellfish,0.00,0.00,6.50
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Turbot,Demersal,0.11,0.10,1120.30
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Whelks,Shellfish,8.31,8.31,8453.91
2,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Whiting,Demersal,0.41,0.35,187.48
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Brill,Demersal,0.01,0.01,70.72
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Cod,Demersal,0.06,0.05,263.49
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,2.51,2.47,3443.39
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Dogfish,Demersal,0.03,0.03,14.12
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Gurnard,Demersal,0.02,0.02,69.35
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Haddock,Demersal,0.02,0.02,43.09
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Hake,Demersal,0.00,0.00,3.80
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Horse Mackerel,Pelagic,0.01,0.01,8.20
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Ling,Demersal,0.04,0.03,81.36
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,57.20
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,0.20,0.20,537.92
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Monks or Anglers,Demersal,0.39,0.15,1598.91
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Mullet,Demersal,0.05,0.05,457.97
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Demersal,Demersal,0.13,0.12,159.11
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Shellfish,Shellfish,0.00,0.00,93.36
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Plaice,Demersal,0.01,0.01,41.40
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Pollack (Lythe),Demersal,0.47,0.40,1117.51
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Sardines,Pelagic,0.00,0.00,3.60
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Scallops,Shellfish,0.00,0.00,3.50
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Skates and Rays,Demersal,0.23,0.20,370.66
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Sole,Demersal,0.01,0.01,88.92
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Whelks,Shellfish,0.00,0.00,3.77
2,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Whiting,Demersal,0.36,0.32,385.77
2,Helmsdale,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,5.22,5.22,13488.81
2,Helmsdale,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.24,0.24,4774.31
2,Hirtshals,Foreign,Denmark,UK,Over10m,Mackerel,Pelagic,1320.59,1320.59,1343401.00
2,Holy Island,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,0.05,0.05,87.70
2,Holy Island,Northumberland and Tyne and Wear,England,UK,Over10m,Crabs,Shellfish,12.55,12.55,18777.35
2,Holy Island,Northumberland and Tyne and Wear,England,UK,Over10m,Lobsters,Shellfish,1.09,1.09,21626.83
2,Holyhead,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.41,0.41,8603.30
2,Holyhead,West Wales and the Valleys,Wales,UK,10m&Under,Scallops,Shellfish,15.42,9.52,24864.13
2,Holyhead,West Wales and the Valleys,Wales,UK,10m&Under,Whelks,Shellfish,2.03,2.03,2840.60
2,Holyhead,West Wales and the Valleys,Wales,UK,Over10m,Scallops,Shellfish,52.58,52.58,147226.00
2,Holyhead,West Wales and the Valleys,Wales,UK,Over10m,Whelks,Shellfish,1.40,1.40,1884.60
2,Hornsea,East Riding and North Lincolnshire,England,UK,10m&Under,Cod,Demersal,0.03,0.06,108.72
2,Hornsea,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,0.17,0.14,203.35
2,Hornsea,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,0.78,0.78,16991.25
2,Hornsea,East Riding and North Lincolnshire,England,UK,10m&Under,Skates and Rays,Demersal,0.00,0.01,20.60
2,Howth,Foreign,Ireland,UK,Over10m,Brill,Demersal,0.03,0.03,123.74
2,Howth,Foreign,Ireland,UK,Over10m,Cod,Demersal,0.22,0.19,412.94
2,Howth,Foreign,Ireland,UK,Over10m,Gurnard,Demersal,0.17,0.16,65.60
2,Howth,Foreign,Ireland,UK,Over10m,Haddock,Demersal,0.12,0.10,134.68
2,Howth,Foreign,Ireland,UK,Over10m,Ling,Demersal,0.02,0.02,10.24
2,Howth,Foreign,Ireland,UK,Over10m,Monks or Anglers,Demersal,0.66,0.54,1732.37
2,Howth,Foreign,Ireland,UK,Over10m,Nephrops,Shellfish,5.47,3.69,19938.45
2,Howth,Foreign,Ireland,UK,Over10m,Other Shellfish,Shellfish,0.02,0.02,9.44
2,Howth,Foreign,Ireland,UK,Over10m,Plaice,Demersal,0.13,0.12,60.99
2,Howth,Foreign,Ireland,UK,Over10m,Pollack (Lythe),Demersal,0.03,0.02,29.04
2,Howth,Foreign,Ireland,UK,Over10m,Scallops,Shellfish,0.00,0.00,0.00
2,Howth,Foreign,Ireland,UK,Over10m,Skates and Rays,Demersal,0.08,0.07,77.35
2,Howth,Foreign,Ireland,UK,Over10m,Turbot,Demersal,0.04,0.04,349.91
2,Howth,Foreign,Ireland,UK,Over10m,Witch,Demersal,0.07,0.06,57.66
2,Hoy,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.36,1.36,3914.48
2,Hoy,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,257.25
2,Hoy,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,1.68,1.68,908.00
2,Hoy,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.22,0.22,1039.50
2,Hythe,Kent,England,UK,10m&Under,Cod,Demersal,0.22,0.19,558.00
2,Hythe,Kent,England,UK,10m&Under,Dogfish,Demersal,0.20,0.20,39.20
2,Hythe,Kent,England,UK,10m&Under,Herring,Pelagic,0.01,0.01,3.60
2,Hythe,Kent,England,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,37.00
2,Hythe,Kent,England,UK,10m&Under,Other Demersal,Demersal,0.02,0.01,7.00
2,Hythe,Kent,England,UK,10m&Under,Plaice,Demersal,0.00,0.00,4.00
2,Hythe,Kent,England,UK,10m&Under,Skates and Rays,Demersal,0.14,0.07,162.50
2,Hythe,Kent,England,UK,10m&Under,Sole,Demersal,0.00,0.00,10.00
2,Hythe,Kent,England,UK,10m&Under,Whiting,Demersal,0.10,0.09,89.00
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Bream,Demersal,0.01,0.01,11.55
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Brill,Demersal,0.24,0.22,1242.56
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Cod,Demersal,0.55,0.47,1408.40
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Crabs,Shellfish,0.06,0.02,38.21
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Gurnard,Demersal,0.99,0.99,2116.69
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Herring,Pelagic,0.02,0.02,4.32
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Horse Mackerel,Pelagic,0.38,0.38,133.00
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Lemon Sole,Demersal,0.10,0.10,410.08
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Lobsters,Shellfish,0.00,0.00,21.78
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Mullet,Demersal,0.00,0.00,21.93
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Other Demersal,Demersal,1.55,1.43,1286.56
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Plaice,Demersal,38.02,36.21,44176.50
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Sardines,Pelagic,0.00,0.00,11.48
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Scallops,Shellfish,0.00,0.00,4.71
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Skates and Rays,Demersal,0.46,0.46,705.94
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Sole,Demersal,1.93,1.86,12231.03
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Squid,Shellfish,0.74,0.74,5357.75
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Turbot,Demersal,0.84,0.77,5957.96
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Whelks,Shellfish,0.00,0.00,4.85
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Whiting,Demersal,1.70,1.44,2200.82
2,Ijmuiden,Foreign,Netherlands,UK,Over10m,Witch,Demersal,0.00,0.00,4.89
2,Ilfracombe,Devon,England,UK,10m&Under,Whelks,Shellfish,13.70,13.70,16442.40
2,Ilfracombe,Devon,England,UK,Over10m,Brill,Demersal,0.03,0.02,195.76
2,Ilfracombe,Devon,England,UK,Over10m,Cod,Demersal,0.01,0.01,42.96
2,Ilfracombe,Devon,England,UK,Over10m,Dogfish,Demersal,2.49,1.82,3214.03
2,Ilfracombe,Devon,England,UK,Over10m,Gurnard,Demersal,0.00,0.00,1.45
2,Ilfracombe,Devon,England,UK,Over10m,Haddock,Demersal,0.22,0.19,489.61
2,Ilfracombe,Devon,England,UK,Over10m,Lemon Sole,Demersal,0.00,0.00,27.38
2,Ilfracombe,Devon,England,UK,Over10m,Ling,Demersal,0.02,0.02,36.84
2,Ilfracombe,Devon,England,UK,Over10m,Monks or Anglers,Demersal,0.00,0.00,37.96
2,Ilfracombe,Devon,England,UK,Over10m,Other Demersal,Demersal,1.42,1.10,704.12
2,Ilfracombe,Devon,England,UK,Over10m,Plaice,Demersal,0.04,0.04,65.47
2,Ilfracombe,Devon,England,UK,Over10m,Pollack (Lythe),Demersal,0.00,0.00,2.99
2,Ilfracombe,Devon,England,UK,Over10m,Skates and Rays,Demersal,13.52,6.47,25032.43
2,Ilfracombe,Devon,England,UK,Over10m,Sole,Demersal,0.18,0.17,1842.59
2,Ilfracombe,Devon,England,UK,Over10m,Squid,Shellfish,0.00,0.00,5.03
2,Ilfracombe,Devon,England,UK,Over10m,Turbot,Demersal,0.04,0.04,544.45
2,Ilfracombe,Devon,England,UK,Over10m,Whelks,Shellfish,22.70,22.70,27240.00
2,Inveraray,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,7.34
2,Inveraray,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.02,0.02,127.71
2,Invergordon,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,7.58,7.58,7929.50
2,Inverness,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,11.78,11.78,12956.90
2,Islay,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.50,2.50,6752.25
2,Islay,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,375.38
2,Islay,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.00,0.00,5.00
2,Islay,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.65,0.65,1714.79
2,Isle Of Sheppey,Kent,England,UK,10m&Under,Scallops,Shellfish,0.58,0.58,1740.00
2,Isle Of Whithorn,South Western Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,250.25
2,Isle Of Whithorn,South Western Scotland,Scotland,UK,Over10m,Crabs,Shellfish,0.06,0.06,114.93
2,Isle Of Whithorn,South Western Scotland,Scotland,UK,Over10m,Lobsters,Shellfish,0.25,0.25,4606.86
2,Isle Of Whithorn,South Western Scotland,Scotland,UK,Over10m,Scallops,Shellfish,9.67,9.67,29090.43
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Bream,Demersal,0.00,0.00,0.88
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Brill,Demersal,0.02,0.02,108.60
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Crabs,Shellfish,2.54,2.54,6209.49
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Herring,Pelagic,0.03,0.03,29.00
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Lobsters,Shellfish,0.52,0.52,8740.25
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Mullet,Demersal,0.01,0.01,30.28
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Other Demersal,Demersal,0.02,0.02,25.00
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Other Shellfish,Shellfish,0.04,0.04,430.00
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Plaice,Demersal,0.06,0.06,171.00
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Pollack (Lythe),Demersal,0.13,0.11,206.00
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Skates and Rays,Demersal,0.02,0.01,25.31
2,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Sole,Demersal,0.02,0.02,167.40
2,Itchenor/East Wittering,"Surrey, East and West Sussex",England,UK,10m&Under,Bream,Demersal,0.00,0.00,3.50
2,Itchenor/East Wittering,"Surrey, East and West Sussex",England,UK,10m&Under,Brill,Demersal,0.00,0.00,8.52
2,Itchenor/East Wittering,"Surrey, East and West Sussex",England,UK,10m&Under,Cod,Demersal,0.03,0.02,95.90
2,Itchenor/East Wittering,"Surrey, East and West Sussex",England,UK,10m&Under,Plaice,Demersal,0.01,0.01,30.65
2,Itchenor/East Wittering,"Surrey, East and West Sussex",England,UK,10m&Under,Pollack (Lythe),Demersal,0.00,0.00,3.40
2,Itchenor/East Wittering,"Surrey, East and West Sussex",England,UK,10m&Under,Saithe,Demersal,0.01,0.00,17.60
2,Itchenor/East Wittering,"Surrey, East and West Sussex",England,UK,10m&Under,Skates and Rays,Demersal,0.01,0.00,8.55
