Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Bass,Demersal,0.06,0.06,0.22
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Brill,Demersal,0.01,0.01,0.05
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Cod,Demersal,0.47,0.41,1.02
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Crabs,Shellfish,0.12,0.12,0.25
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Dogfish,Demersal,0.09,0.09,0.02
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Herring,Pelagic,0.41,0.41,0.23
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.17,0.17,2.11
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Skates and Rays,Demersal,2.20,1.95,3.58
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Sole,Demersal,0.62,0.60,3.51
3,Aldeburgh and Orford,East Anglia,England,UK,10m&Under,Whiting,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Brill,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Cod,Demersal,0.26,0.22,0.25
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,21.35,21.35,24.58
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Haddock,Demersal,0.06,0.05,0.05
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Hake,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Lemon Sole,Demersal,0.14,0.14,0.14
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Ling,Demersal,0.01,0.01,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,2.29,2.29,35.03
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Monks or Anglers,Demersal,0.08,0.06,0.11
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Nephrops,Shellfish,10.88,10.23,30.95
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Plaice,Demersal,0.05,0.05,0.03
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Pollack (Lythe),Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Sole,Demersal,0.00,0.00,0.01
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Squid,Shellfish,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Turbot,Demersal,0.00,0.00,0.01
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Whelks,Shellfish,0.08,0.08,0.03
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Whiting,Demersal,0.22,0.20,0.10
3,Amble,Northumberland and Tyne and Wear,England,UK,10m&Under,Witch,Demersal,0.01,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Brill,Demersal,0.01,0.01,0.02
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Cod,Demersal,0.03,0.02,0.03
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Crabs,Shellfish,12.25,12.25,14.59
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Gurnard,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Haddock,Demersal,0.11,0.10,0.12
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Hake,Demersal,0.01,0.01,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Lemon Sole,Demersal,0.48,0.45,0.49
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Ling,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Lobsters,Shellfish,0.45,0.45,6.72
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Monks or Anglers,Demersal,0.22,0.18,0.53
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Mullet,Demersal,0.01,0.01,0.01
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Nephrops,Shellfish,16.36,14.03,53.32
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Plaice,Demersal,0.09,0.09,0.05
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Sole,Demersal,0.00,0.00,0.00
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Squid,Shellfish,0.03,0.03,0.07
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Turbot,Demersal,0.06,0.05,0.32
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Whiting,Demersal,0.94,0.92,0.67
3,Amble,Northumberland and Tyne and Wear,England,UK,Over10m,Witch,Demersal,0.02,0.02,0.01
3,Amlwch,West Wales and the Valleys,Wales,UK,10m&Under,Whelks,Shellfish,4.43,4.43,3.67
3,Amlwch,West Wales and the Valleys,Wales,UK,Over10m,Scallops,Shellfish,44.25,44.25,34.91
3,Amlwch,West Wales and the Valleys,Wales,UK,Over10m,Whelks,Shellfish,6.76,6.76,5.88
3,Annalong,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,5.40,5.12,5.40
3,Annalong,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.26,0.26,1.49
3,Annalong,Northern Ireland,Northern Ireland,UK,10m&Under,Scallops,Shellfish,0.07,0.07,0.04
3,Annalong,Northern Ireland,Northern Ireland,UK,10m&Under,Shrimps and Prawns,Shellfish,0.44,0.44,7.92
3,Annalong,Northern Ireland,Northern Ireland,UK,10m&Under,Whelks,Shellfish,2.37,2.37,1.30
3,Annalong,Northern Ireland,Northern Ireland,UK,Over10m,Crabs,Shellfish,0.22,0.22,0.26
3,Annalong,Northern Ireland,Northern Ireland,UK,Over10m,Lobsters,Shellfish,0.02,0.02,0.28
3,Annalong,Northern Ireland,Northern Ireland,UK,Over10m,Shrimps and Prawns,Shellfish,0.03,0.03,0.45
3,Anstruther,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.08,0.08,0.16
3,Anstruther,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.17,0.17,2.53
3,Anstruther,Eastern Scotland,Scotland,UK,10m&Under,Other Shellfish,Shellfish,2.66,2.66,5.32
3,Applecross,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,6.14,6.14,8.51
3,Applecross,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.09,0.09,0.91
3,Applecross,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,0.30,0.30,0.65
3,Appledore,Devon,England,UK,Over10m,Crabs,Shellfish,0.30,0.30,0.37
3,Appledore,Devon,England,UK,Over10m,Lobsters,Shellfish,0.06,0.06,0.81
3,Arbroath,Eastern Scotland,Scotland,UK,10m&Under,Cod,Demersal,0.06,0.06,0.08
3,Arbroath,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,5.91,5.91,10.72
3,Arbroath,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,5.10,5.10,78.45
3,Arbroath,Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,0.07,0.07,0.34
3,Ardglass,Northern Ireland,Northern Ireland,Ireland,Over10m,Mackerel,Pelagic,68.29,68.29,73.96
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Brill,Demersal,0.00,0.00,0.02
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Cod,Demersal,0.03,0.03,0.05
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,1.89,1.89,1.53
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Haddock,Demersal,0.00,0.00,0.00
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Ling,Demersal,0.00,0.00,0.00
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.14
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Monks or Anglers,Demersal,0.07,0.05,0.16
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Nephrops,Shellfish,1.33,0.76,3.72
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Pollack (Lythe),Demersal,0.00,0.00,0.00
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Shrimps and Prawns,Shellfish,0.04,0.04,0.35
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Sole,Demersal,0.00,0.00,0.01
3,Ardglass,Northern Ireland,Northern Ireland,UK,10m&Under,Witch,Demersal,0.01,0.01,0.01
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Brill,Demersal,0.07,0.06,0.26
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Cod,Demersal,3.03,2.84,4.40
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Crabs,Shellfish,0.05,0.01,0.03
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Dogfish,Demersal,18.20,18.20,2.19
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Gurnard,Demersal,0.94,0.94,0.64
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Haddock,Demersal,1.83,1.77,1.23
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Hake,Demersal,0.54,0.50,0.52
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Herring,Pelagic,0.00,0.00,0.00
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Lemon Sole,Demersal,0.21,0.20,0.27
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Ling,Demersal,0.96,0.85,0.69
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Megrim,Demersal,0.00,0.00,0.00
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Monks or Anglers,Demersal,4.56,3.74,9.04
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Nephrops,Shellfish,136.37,75.24,355.10
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Other Demersal,Demersal,0.19,0.18,0.20
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Other Shellfish,Shellfish,0.02,0.02,0.01
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Plaice,Demersal,0.28,0.27,0.25
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Pollack (Lythe),Demersal,0.18,0.17,0.20
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Scallops,Shellfish,41.04,26.08,42.41
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Skates and Rays,Demersal,4.01,3.85,3.63
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Sole,Demersal,0.03,0.03,0.08
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Squid,Shellfish,0.02,0.02,0.06
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Turbot,Demersal,0.06,0.05,0.37
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Whiting,Demersal,0.57,0.57,0.32
3,Ardglass,Northern Ireland,Northern Ireland,UK,Over10m,Witch,Demersal,2.09,2.03,1.26
3,Ardrishaig,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.60
3,Ardrishaig,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.40,0.39,4.41
3,Ardrossan,South Western Scotland,Scotland,UK,10m&Under,Other Shellfish,Shellfish,2.87,2.87,8.87
3,Ardrossan,South Western Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,9.87,5.39,24.85
3,Avoch,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.67,0.67,1.42
3,Avoch,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.60
3,Axmouth,Devon,England,UK,10m&Under,Crabs,Shellfish,0.08,0.08,0.12
3,Axmouth,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,0.03
3,Ayr,South Western Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.69,0.69,0.94
3,Ayr,South Western Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.65
3,Ayr,South Western Scotland,Scotland,UK,10m&Under,Other Shellfish,Shellfish,6.09,6.09,23.39
3,Ayr,South Western Scotland,Scotland,UK,10m&Under,Scallops,Shellfish,1.09,1.09,2.07
3,Ayr,South Western Scotland,Scotland,UK,10m&Under,Whelks,Shellfish,1.15,1.15,0.98
3,Ayr,South Western Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,0.20,0.20,0.69
3,Ayr,South Western Scotland,Scotland,UK,Over10m,Scallops,Shellfish,0.57,0.57,0.99
3,Ayr,South Western Scotland,Scotland,UK,Over10m,Sole,Demersal,0.01,0.01,0.06
3,Back,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,21.86,21.86,24.12
3,Back,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.28
3,Back,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.69,0.69,6.07
3,Back,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,1.20,1.20,0.79
3,Ballycastle,Northern Ireland,Northern Ireland,UK,Over10m,Crabs,Shellfish,1.47,1.47,1.47
3,Ballycastle,Northern Ireland,Northern Ireland,UK,Over10m,Lobsters,Shellfish,0.17,0.17,2.29
3,Ballylumford,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.54,0.54,0.59
3,Ballylumford,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.17,0.17,1.70
3,Ballywalter,Northern Ireland,Northern Ireland,UK,10m&Under,Whelks,Shellfish,3.42,3.42,3.42
3,Balvicar,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.01,0.01,0.10
3,Balvicar,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,4.05,4.05,27.99
3,Bangor,West Wales and the Valleys,Wales,UK,Over10m,Scallops,Shellfish,4.78,4.78,9.86
3,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,1.96,1.96,2.62
3,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.05,0.05,0.53
3,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,10m&Under,Saithe,Demersal,0.04,0.04,0.06
3,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,10m&Under,Scallops,Shellfish,3.22,3.22,5.18
3,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,10m&Under,Whelks,Shellfish,3.71,3.71,1.86
3,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,Over10m,Scallops,Shellfish,4.56,4.56,8.78
3,Bangor (Co. Down),Northern Ireland,Northern Ireland,UK,Over10m,Whelks,Shellfish,1.52,1.52,1.41
3,Barmouth,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.05,0.05,0.89
3,Barra,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.26,2.26,4.64
3,Barra,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,1.10,1.10,16.15
3,Barra,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.14,0.14,0.67
3,Barra,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.10,0.10,0.49
3,Barra,Highlands and Islands,Scotland,UK,Over10m,Other Shellfish,Shellfish,1.44,1.44,4.33
3,Barrow,Cumbria,England,UK,Over10m,Scallops,Shellfish,158.47,158.47,68.28
3,Beadnell,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,0.02,0.02,0.02
3,Beadnell,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,0.11,0.11,1.63
3,Beer,Devon,England,UK,10m&Under,Bass,Demersal,0.20,0.20,1.23
3,Beer,Devon,England,UK,10m&Under,Brill,Demersal,0.02,0.02,0.10
3,Beer,Devon,England,UK,10m&Under,Cod,Demersal,0.01,0.01,0.02
3,Beer,Devon,England,UK,10m&Under,Crabs,Shellfish,0.59,0.59,0.93
3,Beer,Devon,England,UK,10m&Under,Gurnard,Demersal,0.00,0.00,0.00
3,Beer,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.13
3,Beer,Devon,England,UK,10m&Under,Mackerel,Pelagic,0.00,0.00,0.01
3,Beer,Devon,England,UK,10m&Under,Mullet,Demersal,0.04,0.04,0.09
3,Beer,Devon,England,UK,10m&Under,Other Demersal,Demersal,0.10,0.08,0.05
3,Beer,Devon,England,UK,10m&Under,Plaice,Demersal,0.01,0.01,0.02
3,Beer,Devon,England,UK,10m&Under,Pollack (Lythe),Demersal,0.01,0.01,0.00
3,Beer,Devon,England,UK,10m&Under,Skates and Rays,Demersal,2.73,1.82,2.35
3,Beer,Devon,England,UK,10m&Under,Turbot,Demersal,0.01,0.01,0.09
3,Beer,Devon,England,UK,10m&Under,Whelks,Shellfish,0.07,0.07,0.05
3,Beesands,Devon,England,UK,10m&Under,Crabs,Shellfish,0.98,0.98,2.53
3,Beesands,Devon,England,UK,10m&Under,Ling,Demersal,0.03,0.03,0.02
3,Beesands,Devon,England,UK,10m&Under,Other Demersal,Demersal,0.15,0.15,0.10
3,Beesands,Devon,England,UK,10m&Under,Pollack (Lythe),Demersal,1.86,1.59,1.20
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Bass,Demersal,0.15,0.15,0.84
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Bream,Demersal,0.02,0.02,0.08
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Brill,Demersal,0.03,0.02,0.19
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Cod,Demersal,0.04,0.03,0.13
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Crabs,Shellfish,0.05,0.05,0.23
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Lobsters,Shellfish,0.07,0.07,0.93
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Mullet,Demersal,0.02,0.02,0.08
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Plaice,Demersal,0.32,0.30,0.77
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Pollack (Lythe),Demersal,13.62,11.64,0.38
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Skates and Rays,Demersal,0.21,0.11,0.29
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,10m&Under,Sole,Demersal,0.03,0.03,0.24
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,Over10m,Crabs,Shellfish,1.08,1.08,2.37
3,BEMBRIDGE,Hampshire and Isle of Wight,England,UK,Over10m,Lobsters,Shellfish,0.07,0.07,1.03
3,Benbecula,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.92,1.92,3.87
3,Benbecula,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.03,0.03,0.41
3,Bernera (Lewis),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.13,0.13,0.30
3,Bernera (Lewis),Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.22
3,Bernera (N Uist),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.62,0.62,1.64
3,Bernera (N Uist),Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.05,0.05,0.64
3,Bernera (N Uist),Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.53,0.53,4.59
3,Berwick,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,0.30,0.30,0.40
3,Berwick,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,0.25,0.25,3.91
3,Bideford,Devon,England,UK,10m&Under,Bass,Demersal,0.05,0.05,0.41
3,Bideford,Devon,England,UK,10m&Under,Brill,Demersal,0.02,0.02,0.11
3,Bideford,Devon,England,UK,10m&Under,Cod,Demersal,3.27,2.80,4.20
3,Bideford,Devon,England,UK,10m&Under,Cuttlefish,Shellfish,0.00,0.00,0.00
3,Bideford,Devon,England,UK,10m&Under,Gurnard,Demersal,0.00,0.00,0.01
3,Bideford,Devon,England,UK,10m&Under,Haddock,Demersal,1.01,0.86,1.18
3,Bideford,Devon,England,UK,10m&Under,Hake,Demersal,0.01,0.00,0.01
3,Bideford,Devon,England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,0.01
3,Bideford,Devon,England,UK,10m&Under,Ling,Demersal,0.35,0.31,0.23
3,Bideford,Devon,England,UK,10m&Under,Megrim,Demersal,0.00,0.00,0.00
3,Bideford,Devon,England,UK,10m&Under,Monks or Anglers,Demersal,0.02,0.01,0.04
3,Bideford,Devon,England,UK,10m&Under,Other Demersal,Demersal,4.30,3.67,2.03
3,Bideford,Devon,England,UK,10m&Under,Plaice,Demersal,0.35,0.34,0.21
3,Bideford,Devon,England,UK,10m&Under,Pollack (Lythe),Demersal,1.19,1.01,1.15
3,Bideford,Devon,England,UK,10m&Under,Saithe,Demersal,0.02,0.02,0.02
3,Bideford,Devon,England,UK,10m&Under,Skates and Rays,Demersal,17.35,8.44,24.36
3,Bideford,Devon,England,UK,10m&Under,Sole,Demersal,0.08,0.08,0.47
3,Bideford,Devon,England,UK,10m&Under,Squid,Shellfish,0.00,0.00,0.01
3,Bideford,Devon,England,UK,10m&Under,Turbot,Demersal,0.08,0.07,0.52
3,Bideford,Devon,England,UK,10m&Under,Whiting,Demersal,0.40,0.34,0.23
3,Bideford,Devon,England,UK,10m&Under,Witch,Demersal,0.00,0.00,0.01
3,Bideford,Devon,England,UK,Over10m,Bass,Demersal,0.04,0.04,0.29
3,Bideford,Devon,England,UK,Over10m,Brill,Demersal,0.07,0.06,0.36
3,Bideford,Devon,England,UK,Over10m,Cod,Demersal,0.54,0.47,0.90
3,Bideford,Devon,England,UK,Over10m,Crabs,Shellfish,0.24,0.24,0.29
3,Bideford,Devon,England,UK,Over10m,Haddock,Demersal,0.30,0.26,0.34
3,Bideford,Devon,England,UK,Over10m,Lemon Sole,Demersal,0.01,0.01,0.03
3,Bideford,Devon,England,UK,Over10m,Ling,Demersal,0.05,0.04,0.04
3,Bideford,Devon,England,UK,Over10m,Lobsters,Shellfish,0.52,0.52,7.32
3,Bideford,Devon,England,UK,Over10m,Monks or Anglers,Demersal,0.02,0.01,0.07
3,Bideford,Devon,England,UK,Over10m,Other Demersal,Demersal,0.70,0.59,0.52
3,Bideford,Devon,England,UK,Over10m,Plaice,Demersal,0.02,0.02,0.03
3,Bideford,Devon,England,UK,Over10m,Pollack (Lythe),Demersal,0.01,0.01,0.02
3,Bideford,Devon,England,UK,Over10m,Skates and Rays,Demersal,13.36,6.39,17.29
3,Bideford,Devon,England,UK,Over10m,Sole,Demersal,0.13,0.12,0.62
3,Bideford,Devon,England,UK,Over10m,Squid,Shellfish,0.00,0.00,0.00
3,Bideford,Devon,England,UK,Over10m,Turbot,Demersal,0.10,0.09,0.67
3,Bideford,Devon,England,UK,Over10m,Whiting,Demersal,0.23,0.20,0.13
3,Bideford,Devon,England,UK,Over10m,Witch,Demersal,0.00,0.00,0.00
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Brill,Demersal,0.02,0.02,0.05
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Cod,Demersal,2.06,1.77,2.67
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,2.51,2.51,2.55
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Haddock,Demersal,0.19,0.17,0.19
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Hake,Demersal,0.04,0.04,0.01
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Halibut,Demersal,0.01,0.01,0.04
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Lemon Sole,Demersal,0.40,0.39,0.31
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Ling,Demersal,0.06,0.05,0.02
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,0.64,0.64,9.78
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Monks or Anglers,Demersal,0.24,0.20,0.50
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Nephrops,Shellfish,35.28,35.28,97.61
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Other Demersal,Demersal,0.02,0.02,0.01
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Plaice,Demersal,0.11,0.11,0.05
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Pollack (Lythe),Demersal,0.03,0.02,0.01
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Sole,Demersal,0.05,0.05,0.08
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Squid,Shellfish,0.01,0.01,0.01
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Turbot,Demersal,0.06,0.06,0.25
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Whiting,Demersal,1.72,1.72,0.87
3,Blyth,Northumberland and Tyne and Wear,England,UK,10m&Under,Witch,Demersal,0.01,0.01,0.01
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Brill,Demersal,0.00,0.00,0.01
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Cod,Demersal,0.74,0.63,0.95
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Crabs,Shellfish,1.26,1.26,1.27
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Gurnard,Demersal,0.00,0.00,0.00
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Haddock,Demersal,0.23,0.19,0.27
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Hake,Demersal,0.02,0.02,0.01
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Halibut,Demersal,0.01,0.01,0.12
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Lemon Sole,Demersal,0.28,0.27,0.28
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Ling,Demersal,0.01,0.01,0.00
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Lobsters,Shellfish,0.15,0.15,2.26
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Monks or Anglers,Demersal,0.75,0.62,1.55
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Nephrops,Shellfish,58.95,49.34,193.12
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Other Demersal,Demersal,0.00,0.00,0.00
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Plaice,Demersal,0.14,0.13,0.07
3,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Pollack (Lythe),Demersal,0.01,0.01,0.01
