Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Sardines,Pelagic,11.27,11.27,8270.09
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Scallops,Shellfish,0.13,0.13,125.00
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Skates and Rays,Demersal,0.19,0.10,162.83
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Sole,Demersal,2.20,2.12,33033.19
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Squid,Shellfish,0.00,0.00,52.82
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Turbot,Demersal,0.04,0.04,514.48
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Whiting,Demersal,2.63,2.27,5109.05
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Witch,Demersal,0.00,0.00,0.60
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Bass,Demersal,0.01,0.01,104.66
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Bream,Demersal,0.01,0.01,51.38
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Brill,Demersal,0.07,0.07,607.70
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Cod,Demersal,0.10,0.09,316.94
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Cuttlefish,Shellfish,4.55,4.55,19499.02
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Dogfish,Demersal,0.76,0.76,186.29
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Gurnard,Demersal,1.57,1.57,2036.64
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Haddock,Demersal,1.36,1.16,4680.19
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Hake,Demersal,0.07,0.07,234.45
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Lemon Sole,Demersal,2.56,2.44,16359.55
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Ling,Demersal,0.10,0.09,261.90
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Lobsters,Shellfish,0.01,0.01,94.37
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Mackerel,Pelagic,0.01,0.01,10.74
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Megrim,Demersal,0.30,0.28,967.24
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Monks or Anglers,Demersal,2.97,0.99,10038.62
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Mullet,Demersal,0.00,0.00,66.78
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Other Demersal,Demersal,2.46,2.29,12213.71
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Other Shellfish,Shellfish,0.08,0.08,64.39
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Plaice,Demersal,1.06,1.01,2295.11
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Pollack (Lythe),Demersal,4.09,3.49,12252.67
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Saithe,Demersal,0.02,0.01,17.48
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Skates and Rays,Demersal,0.28,0.21,332.12
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Sole,Demersal,0.65,0.62,9692.43
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Squid,Shellfish,0.17,0.17,1856.16
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Turbot,Demersal,0.05,0.05,679.36
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Whiting,Demersal,9.43,8.00,14600.68
8,Mevagissey,Cornwall and Isles of Scilly,England,UK,Over10m,Witch,Demersal,0.01,0.01,6.33
8,Mid Yell,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.86,0.86,2316.06
8,Mid Yell,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,0.90,0.90,2412.00
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Bass,Demersal,0.07,0.06,610.80
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Brill,Demersal,1.79,1.64,10350.49
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Cod,Demersal,0.69,0.59,1181.34
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Crabs,Shellfish,2.37,1.16,1649.99
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Dogfish,Demersal,6.22,6.22,2866.70
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Gurnard,Demersal,0.83,0.83,895.04
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Haddock,Demersal,3.76,3.21,3222.00
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Hake,Demersal,0.61,0.55,1049.85
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Lemon Sole,Demersal,3.85,3.67,8055.92
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Ling,Demersal,0.17,0.15,158.14
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Megrim,Demersal,13.12,12.38,44833.84
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Monks or Anglers,Demersal,16.86,5.62,41632.68
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Mullet,Demersal,0.05,0.05,348.00
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Nephrops,Shellfish,0.05,0.05,0.00
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Other Demersal,Demersal,1.78,1.61,5227.36
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Other Shellfish,Shellfish,0.99,0.99,184.51
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Plaice,Demersal,12.46,11.87,22487.29
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Pollack (Lythe),Demersal,0.01,0.01,14.20
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Scallops,Shellfish,0.18,0.18,457.50
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Skates and Rays,Demersal,39.18,39.18,37719.00
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Sole,Demersal,15.04,14.46,157762.26
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Turbot,Demersal,1.37,1.26,9545.55
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Whelks,Shellfish,0.05,0.05,0.00
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Whiting,Demersal,0.68,0.57,515.01
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Over10m,Witch,Demersal,0.64,0.60,1302.13
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Brill,Demersal,0.86,0.79,4974.13
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Cod,Demersal,0.15,0.13,270.98
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Crabs,Shellfish,0.50,0.13,225.00
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Dogfish,Demersal,2.41,2.41,1392.19
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Gurnard,Demersal,0.15,0.15,0.00
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Haddock,Demersal,0.90,0.77,600.00
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Hake,Demersal,0.34,0.30,610.80
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Lemon Sole,Demersal,1.24,1.18,2181.15
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Ling,Demersal,0.16,0.14,158.58
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Megrim,Demersal,2.70,2.55,8909.91
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Monks or Anglers,Demersal,4.37,1.46,13089.44
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Other Demersal,Demersal,0.44,0.39,2068.13
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Other Shellfish,Shellfish,0.30,0.30,0.00
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Plaice,Demersal,2.19,2.09,3669.99
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Skates and Rays,Demersal,13.96,13.96,12999.80
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Sole,Demersal,6.30,6.06,61515.53
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Turbot,Demersal,0.52,0.48,3715.10
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Whelks,Shellfish,0.14,0.14,158.40
8,Milford Haven,West Wales and the Valleys,Wales,Belgium,Unknown,Whiting,Demersal,0.32,0.27,275.00
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Bass,Demersal,0.56,0.56,4870.59
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Bream,Demersal,0.00,0.00,13.50
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Cod,Demersal,0.00,0.00,7.92
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,8.00,8.00,13973.31
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,4.20,4.20,50383.86
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Mackerel,Pelagic,0.02,0.02,42.85
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Mullet,Demersal,0.08,0.08,154.20
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.00,0.00,112.60
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Plaice,Demersal,0.00,0.00,2.40
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Pollack (Lythe),Demersal,0.01,0.01,23.10
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Skates and Rays,Demersal,0.69,0.34,1040.98
8,Milford Haven,West Wales and the Valleys,Wales,UK,10m&Under,Sole,Demersal,0.00,0.00,16.80
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Brill,Demersal,0.01,0.01,69.29
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Cod,Demersal,0.24,0.21,438.25
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Crabs,Shellfish,45.44,45.44,68939.51
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Hake,Demersal,6.08,5.47,10031.54
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Lemon Sole,Demersal,0.33,0.32,784.96
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Ling,Demersal,0.24,0.22,228.06
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Lobsters,Shellfish,1.45,1.45,19726.34
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Megrim,Demersal,18.20,17.18,63383.42
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Monks or Anglers,Demersal,23.31,19.76,87838.05
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Other Demersal,Demersal,1.87,1.70,3190.07
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Other Shellfish,Shellfish,1.02,1.02,0.00
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Saithe,Demersal,0.03,0.02,28.32
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Skates and Rays,Demersal,5.36,2.72,3939.60
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Squid,Shellfish,0.02,0.02,0.00
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Turbot,Demersal,0.04,0.04,299.82
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Whelks,Shellfish,25.85,25.85,28526.92
8,Milford Haven,West Wales and the Valleys,Wales,UK,Over10m,Witch,Demersal,3.32,3.13,7173.37
8,Molde,Foreign,Norway,UK,Over10m,Herring,Pelagic,658.33,658.33,268937.60
8,Montrose,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,7.97,7.97,17470.98
8,Montrose,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,9.51,9.51,120791.77
8,Montrose,Eastern Scotland,Scotland,UK,10m&Under,Mackerel,Pelagic,0.15,0.15,192.00
8,Montrose,Eastern Scotland,Scotland,UK,Over10m,Lobsters,Shellfish,0.04,0.04,260.00
8,Montrose,Eastern Scotland,Scotland,UK,Over10m,Mackerel,Pelagic,0.04,0.04,50.00
8,Montrose,Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,3.85,2.58,12521.78
8,Montrose,Eastern Scotland,Scotland,UK,Over10m,Scallops,Shellfish,0.15,0.15,402.00
8,Montrose,Eastern Scotland,Scotland,UK,Over10m,Squid,Shellfish,6.28,6.28,10265.60
8,Morecambe,Lancashire,England,UK,10m&Under,Plaice,Demersal,0.00,0.00,0.00
8,Morecambe,Lancashire,England,UK,10m&Under,Shrimps and Prawns,Shellfish,0.07,0.07,0.00
8,Morecambe,Lancashire,England,UK,10m&Under,Skates and Rays,Demersal,0.00,0.00,0.00
8,Morecambe,Lancashire,England,UK,10m&Under,Sole,Demersal,0.00,0.00,0.00
8,Morfa Nefyn,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.27,0.27,352.30
8,Morfa Nefyn,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.64,0.64,7397.95
8,Morfa Nefyn,West Wales and the Valleys,Wales,UK,10m&Under,Whelks,Shellfish,33.95,33.95,35063.25
8,Mostyn,East Wales,Wales,UK,10m&Under,Bass,Demersal,0.02,0.02,217.60
8,Mostyn,East Wales,Wales,UK,10m&Under,Other Demersal,Demersal,0.03,0.03,68.00
8,Mostyn,East Wales,Wales,UK,10m&Under,Plaice,Demersal,0.03,0.03,49.95
8,Mostyn,East Wales,Wales,UK,10m&Under,Sole,Demersal,0.01,0.01,91.90
8,Mullion,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,220.69
8,Mylor,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,2.06,2.06,3420.34
8,Mylor,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.03,0.03,361.44
8,Mylor,Cornwall and Isles of Scilly,England,UK,Over10m,Crabs,Shellfish,12.82,12.82,21302.91
8,Mylor,Cornwall and Isles of Scilly,England,UK,Over10m,Lobsters,Shellfish,0.02,0.02,254.15
8,Nairn,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.89,0.89,2026.23
8,Nairn,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.32,0.32,4044.71
8,New Quay,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.69,0.69,4138.60
8,New Quay,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.47,0.47,6637.30
8,New Quay,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.00,0.00,26.40
8,New Quay,West Wales and the Valleys,Wales,UK,10m&Under,Whelks,Shellfish,0.21,0.21,210.00
8,New Quay,West Wales and the Valleys,Wales,UK,Over10m,Other Shellfish,Shellfish,0.28,0.28,5656.48
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Bass,Demersal,1.25,1.25,15191.93
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Bream,Demersal,0.05,0.05,108.94
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Brill,Demersal,0.06,0.06,350.97
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Cod,Demersal,0.07,0.06,142.05
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Crabs,Shellfish,0.41,0.30,451.41
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Cuttlefish,Shellfish,2.33,2.33,7121.84
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Dogfish,Demersal,0.94,0.93,335.67
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Gurnard,Demersal,0.96,0.96,585.56
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Horse Mackerel,Pelagic,0.04,0.04,38.32
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Lemon Sole,Demersal,0.21,0.21,937.23
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Lobsters,Shellfish,0.07,0.07,931.14
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Mackerel,Pelagic,0.62,0.62,1101.83
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Monks or Anglers,Demersal,0.06,0.04,324.40
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Mullet,Demersal,0.24,0.24,794.32
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Other Demersal,Demersal,2.22,1.84,1200.70
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Other Pelagic,Pelagic,0.00,0.00,0.60
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Plaice,Demersal,14.38,13.69,16600.42
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Pollack (Lythe),Demersal,0.06,0.05,77.60
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Sardines,Pelagic,0.00,0.00,4.00
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Scallops,Shellfish,0.00,0.00,3.00
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Skates and Rays,Demersal,0.55,0.27,657.06
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Sole,Demersal,6.76,6.47,51997.88
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Squid,Shellfish,0.02,0.02,124.69
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Turbot,Demersal,0.36,0.33,2815.90
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Whelks,Shellfish,0.06,0.06,66.42
8,Newhaven,"Surrey, East and West Sussex",England,UK,10m&Under,Whiting,Demersal,0.68,0.60,426.48
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Bass,Demersal,0.14,0.14,1715.10
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Bream,Demersal,0.13,0.13,207.76
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Brill,Demersal,0.23,0.21,1348.64
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Cod,Demersal,0.14,0.12,270.00
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Crabs,Shellfish,0.01,0.01,7.07
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Cuttlefish,Shellfish,3.95,3.95,9212.94
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Dogfish,Demersal,2.99,2.96,1188.80
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Gurnard,Demersal,0.76,0.76,484.76
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Horse Mackerel,Pelagic,0.11,0.11,82.03
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Lemon Sole,Demersal,2.36,2.25,9909.59
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Lobsters,Shellfish,0.05,0.05,484.31
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Mackerel,Pelagic,0.28,0.28,457.58
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Monks or Anglers,Demersal,0.22,0.09,541.45
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Mullet,Demersal,0.32,0.32,1512.21
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Other Demersal,Demersal,1.41,1.16,1436.68
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Other Pelagic,Pelagic,0.00,0.00,0.31
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Plaice,Demersal,12.83,12.22,16629.99
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Scallops,Shellfish,0.08,0.08,74.59
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Skates and Rays,Demersal,5.16,3.67,6281.37
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Sole,Demersal,1.66,1.59,13050.00
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Squid,Shellfish,0.26,0.26,1886.52
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Turbot,Demersal,0.18,0.17,1421.18
8,Newhaven,"Surrey, East and West Sussex",England,UK,Over10m,Whiting,Demersal,0.69,0.63,430.22
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Bass,Demersal,1.16,1.16,14480.34
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Bream,Demersal,0.01,0.01,97.27
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Brill,Demersal,0.42,0.39,3252.10
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Cod,Demersal,0.13,0.11,393.44
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,20.86,20.29,34436.78
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Cuttlefish,Shellfish,0.70,0.70,2656.99
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Dogfish,Demersal,0.02,0.01,19.86
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Gurnard,Demersal,0.89,0.89,1150.50
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Haddock,Demersal,1.21,1.04,3252.21
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Hake,Demersal,0.04,0.04,82.39
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Horse Mackerel,Pelagic,0.44,0.44,157.15
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Lemon Sole,Demersal,0.73,0.70,3027.54
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Ling,Demersal,0.12,0.10,225.42
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,2.60,2.60,31486.90
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,27.27,27.27,43168.87
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Megrim,Demersal,1.49,1.41,3156.02
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Monks or Anglers,Demersal,3.91,1.31,12860.45
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Mullet,Demersal,0.54,0.54,5108.14
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Demersal,Demersal,2.07,1.86,12067.10
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Pelagic,Pelagic,0.00,0.00,29.09
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Shellfish,Shellfish,0.69,0.69,18787.85
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Plaice,Demersal,0.75,0.71,1177.74
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Pollack (Lythe),Demersal,13.40,11.58,48487.39
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Saithe,Demersal,0.22,0.19,296.65
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Sand Eels,Demersal,0.01,0.01,100.00
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Sardines,Pelagic,0.24,0.24,146.20
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Scallops,Shellfish,0.01,0.01,6.50
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Skates and Rays,Demersal,6.38,4.54,12237.32
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Sole,Demersal,0.55,0.53,6335.49
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Squid,Shellfish,0.79,0.79,7880.11
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Turbot,Demersal,0.35,0.33,4298.33
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Whiting,Demersal,0.43,0.37,392.04
8,Newlyn,Cornwall and Isles of Scilly,England,UK,10m&Under,Witch,Demersal,0.00,0.00,2.25
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Bass,Demersal,0.01,0.01,170.00
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Bream,Demersal,0.01,0.01,86.12
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Brill,Demersal,2.59,2.38,20361.56
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Cod,Demersal,12.11,10.36,37380.42
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Crabs,Shellfish,92.25,91.79,142894.50
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Cuttlefish,Shellfish,0.44,0.44,1893.45
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Dogfish,Demersal,5.22,5.12,2327.77
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Gurnard,Demersal,11.41,11.40,16551.61
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Haddock,Demersal,37.53,32.39,94610.58
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Hake,Demersal,128.93,116.15,310834.83
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Horse Mackerel,Pelagic,0.18,0.18,64.84
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Lemon Sole,Demersal,19.41,18.49,93288.99
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Ling,Demersal,4.75,4.16,9973.19
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Lobsters,Shellfish,4.43,4.43,49618.68
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Mackerel,Pelagic,0.53,0.53,799.61
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Megrim,Demersal,128.62,121.58,328366.98
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Monks or Anglers,Demersal,153.97,63.16,404421.28
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Mullet,Demersal,0.14,0.14,873.95
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Nephrops,Shellfish,0.05,0.05,205.28
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Other Demersal,Demersal,12.68,11.39,65606.82
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Other Shellfish,Shellfish,7.46,7.46,43507.59
8,Newlyn,Cornwall and Isles of Scilly,England,UK,Over10m,Plaice,Demersal,15.32,14.59,32092.31
